month,op,jobs,water_mgal
2022-10,BLACKBEARD OPERATING,28,58.035703
2022-10,"BLACKBRUSH O & G, LLC",4,36.816108
2022-10,BLACKHILL ENERGY LLC,1,9.053478
2022-10,"BONANZA CREEK ENERGY, INC.",2,70.607568
2022-10,BPX OPERATING COMPANY,10,272.364133
2022-10,"BREHM ASSET MANAGEMENT, LLC",1,0.023058
2022-10,BREITBURN OPERATING LP,1,8.882326
2022-10,BROOKSTON ENERGY ETX-NLA,1,0.049053
2022-10,"BROWNING OIL COMPANY, INC.",1,0.498087
2022-10,BTA OIL PRODUCERS LLC,4,41.599362
2022-10,"BUFFCO PRODUCTION,INC",4,150.139542
2022-10,CAERUS OIL AND GAS LLC,4,42.0419999552
2022-10,CALLON PETROLEUM OPERATING COMPANY,9,169.410666
2022-10,"CALYX ENERGY III, LLC",2,27.231696
2022-10,"CAMINO NATURAL RESOURCES, LLC",3,51.649332
2022-10,"CARIBOU OPERATING, INC.",1,0.033667
2022-10,"CAZA OPERATING, LLC",9,167.56700093
2022-10,"CENTENNIAL RESOURCE PRODUCTION, LLC",3,69.20907
2022-10,CHAMPION LONE STAR OPERATING,2,0.064596
2022-10,"CHAPARRAL ENERGY, LLC",7,83.606208
2022-10,"CHARTER OAK PRODUCTION CO., LLC",2,45.883834
2022-10,"CHESAPEAKE OPERATING, INC.",16,283.901945
2022-10,CHEVRON USA INC.,14,347.29464
2022-10,CIMAREX ENERGY CO.,9,276.129162
2022-10,"CIRCLE-S ENERGY, LLC",4,53.04012
2022-10,CITIZEN ENERGY II,5,60.848346
2022-10,COG OPERATING LLC,32,369.514886615
2022-10,"COMANCHE EXPLORATION CO., LLC",1,11.707164
2022-10,COMMAND,2,0.114465
2022-10,"COMPASS ENERGY OPERATING, LLC",2,0.9743649999999999
2022-10,COMSTOCK OIL & GAS,4,154.672167
2022-10,CONOCOPHILLIPS COMPANY/BURLINGTON RESOURCES,14,186.731867
2022-10,"CONTINENTAL RESOURCES, INC",32,438.2131117237
2022-10,COTERRA ENERGY INC.,8,199.91640800000002
2022-10,"CPRP SERVICES, LLC",2,27.129648
2022-10,"CPX ENERGY OPERATING, LLC",2,20.784094
2022-10,CRAWLEY PETROLEUM,2,15.616944
2022-10,"CRESCENT PASS ENERGY, LLC",3,0.534564
2022-10,CRESCENT POINT ENERGY US CORP,8,85.812316
2022-10,CRESTONE PEAK RESOURCES,4,128.78626
2022-10,"CROSS TIMBERS ENERGY, LLC",1,0.630825
2022-10,"CROWNQUEST OPERATING, LLC",14,275.395876
2022-10,CUTBOW OPERATING LLC,3,64.319594
2022-10,"D&J OIL CO., INC",1,0.2436
2022-10,D90 ENERGY LLC,4,67.115561
2022-10,"DALLAS PRODUCTION, INC",2,0.07030800000000001
2022-10,DELTA OIL & GAS LTD.,2,0.032233
2022-10,DEVON ENERGY PRODUCTION COMPANY L. P.,22,353.940973
2022-10,DIAMONDBACK E&P LLC,26,538.182602
2022-10,DISCOVERY NATURAL RESOURCES LLC,1,22.474574
2022-10,"DJR OPERATING, LLC",4,6.842955
2022-10,DUNCAN OIL PROPERTIES,1,4.336341
2022-10,EAP OHIO LLC,4,120.585466
2022-10,"EARTHSTONE OPERATING, LLC",5,96.357072
2022-10,EL TORO RESOURCES LLC,3,19.450731
2022-10,"ELEVATION RESOURCES, LLC",5,81.57218999999999
2022-10,"EMEP OPERATING, LLC",1,2.24133
2022-10,ENDEAVOR ENERGY RESOURCES,18,371.167283
2022-10,"ENDEAVOR NATURAL GAS, LP",2,32.616631
2022-10,"ENDURANCE RESOURCES III OPERATING, LLC",1,9.190608
2022-10,ENDURING RESOURCES LLC,3,13.504986
2022-10,"ENERVEST, LTD.",2,0.092904
2022-10,ENSIGN OPERATING LLC,5,40.991958
2022-10,"EOG RESOURCES, INC.",54,958.643448
2022-10,EQUINOR USA ONSHORE PROPERTIES INC.,3,60.749598000000006
2022-10,ESCONDIDO RESOURCES OPER CO,2,27.059004
2022-10,EVERGREEN NATURAL RESOURCES LLC,5,0.28518
2022-10,"EXCO RESOURCES, INC.",8,189.470147
2022-10,"FASKEN OIL AND RANCH, LTD.",4,89.778234
2022-10,"FINLEY RESOURCES, INC.",16,19.089252000000002
2022-10,FIREBIRD ENERGY,3,91.45962
2022-10,"FORGE ENERGY, LLC",7,150.212678
2022-10,"FOUNDATION ENERGY MANAGEMENT, LLC",2,226.76042
2022-10,"FOUNDERS OIL & GAS OPERATING, LLC",7,7.95313
2022-10,"FOURPOINT ENERGY, LLC",8,72.932202
2022-10,FRANKLIN MOUNTAIN ENERGY,14,290.730884
2022-10,GANADOR OPERAING LLC,1,0.820389
2022-10,"GEP HAYNESVILLE II, LLC",1,49.130172
2022-10,GORDY OIL COMPANY,4,78.066706
2022-10,"GRAYSON MILL OPERATING, LLC",6,62.630862
2022-10,"GRIT OIL AND GAS MANAGEMENT, LLC",9,51.67491
2022-10,"GULF EXPLORATION, L.L.C.",1,0.024486
2022-10,GULFPORT ENERGY CORPORATION,2,67.64636
2022-10,"HADAWAY CONSULTING AND ENGINEERING, LLC",1,0.192125
2022-10,HB2 ENEREGY,1,13.246002
2022-10,HENRY RESOURCES LLC,2,47.29872
2022-10,HESS CORPORATION,8,94.63705020202259
2022-10,"HIBERNIA RESOURCES, LLC",6,237.51229899999998
2022-10,"HIGHPEAK ENERGY HOLDINGS, LLC.",9,146.17671099999998
2022-10,HILCORP ENERGY COMPANY,12,135.149086
2022-10,"HINKLE OIL & GAS, INC.",5,11.979198
2022-10,HUNT OIL COMPANY,5,43.87405
2022-10,"INR OPERATING, LLC",3,70.889994
2022-10,"JUNO OPERATING COMPANY III, LLC",2,0.117946
2022-10,KAISER-FRANCIS OIL COMPANY,7,124.76365799999999
2022-10,KING OPERATING CORPORATION,1,0.050639
2022-10,"KIRKPATRICK OIL COMPANY, INC",1,2.680104
2022-10,KODA OPERATING,1,0.029316
2022-10,"KODA RESOURCES OPERATING, LLC",2,20.82171
2022-10,"KODIAK OIL & GAS, INC.",4,0.054913000000000003
2022-10,KRAKEN OPERATING LLC,8,90.610009
2022-10,"LAREDO PETROLEUM, INC.",5,84.550051
2022-10,"LATIGO OIL & GAS, INC.",1,0.034314
2022-10,LEGACY RESERVES OPERATING LP,5,92.72482
2022-10,LEWIS ENERGY GROUP,6,55.509799
2022-10,"LIME ROCK RESOURCES, LP",5,48.198834
2022-10,LOCIN OIL CORPORATION,2,31.114524
2022-10,"LONESTAR RESOURCES, INC.",2,55.551148
2022-10,LYNX OKLAHOMA OPERATING LLC,1,11.65185
2022-10,MACH RESOURCES,6,38.919588
2022-10,MAGNOLIA OIL & GAS LLC,3,58.225145999999995
2022-10,MARATHON OIL,8,150.345384
2022-10,MATADOR PRODUCTION COMPANY,8,145.99575000000002
2022-10,MERIT ENERGY COMPANY LLC,2,0.092736
2022-10,MEWBOURNE OIL COMPANY,32,583.288822
2022-10,"MIDDLE FORK ENERGY PARTERNS, LLC",10,91.1787555
2022-10,"MORIAH OPERATING, LLC",2,19.479348
2022-10,MUREX PETROLEUM CORP.,2,38.45197
2022-10,NICKEL ROAD OPERATING LLC,5,99.93309
2022-10,"NOBLE ENERGY, INC.",8,198.098481
2022-10,"NOVO OIL & GAS TEXAS, LLC",5,113.97077999999999
2022-10,"OAKRIDGE OIL AND GAS, LP",2,0.05082
2022-10,OASIS PETROLEUM,3,51.459024
2022-10,OCCIDENTAL OIL AND GAS,32,510.743533000243
2022-10,OLYMPUS ENERGY,4,79.030074
2022-10,OVINTIV MID-CONTINENT INC.,4,101.828664
2022-10,OVINTIV USA INC.,11,187.061948
2022-10,"OXLEY ENERGY, LLC",1,0.038127
2022-10,"PABLO ENERGY II, LLC",3,25.964652
2022-10,"PALOMA NATURAL GAS, LLC",6,134.563335
2022-10,"PALOMA OPERATING CO, INC",4,75.292551
2022-10,PDC ENERGY,32,214.326222
2022-10,"PEACHRIDGE ENERGY OPERATING, LLC.",1,10.241868
2022-10,PENN VIRGINIA CORPORATION,5,96.588919
2022-10,PENNSYLVANIA GENERAL ENERGY,2,30.649164
2022-10,"PERCUSSION PETROLEUM II, LLC",3,53.941909
2022-10,"PERMIAN RESOURCES OPERATING, LLC",6,115.942218
2022-10,"PETROLEGACY ENERGY II, LLC",5,100.198056
2022-10,"PETRON ENERGY II, INC.",1,0.01045
2022-10,"PETROSHALE (US), INC.",2,9.278137000000001
2022-10,"PIEDRA OPERATING, LLC",4,110.00874999999999
2022-10,PIONEER NATURAL RESOURCES,36,798.152843
2022-10,"POINT ENERGY PARTNERS OPERATING, LLC",4,83.869338
2022-10,"PRI OPERATING, LLC",5,144.929213
2022-10,PRIMA EXPLORATION INC.,4,49.346148
2022-10,"PURSUIT OIL & GAS STX, LLC",2,42.342258
2022-10,RANGE RESOURCES CORPORATION,3,54.491572000000005
2022-10,RECOIL RESOURCES OPERATING INC.,3,30.74043
2022-10,REVERENCE OPERATING LLC,2,0.11290800000000001
2022-10,"RING ENERGY, INC.",9,13.949726
2022-10,"RIO OIL AND GAS, LLC",2,43.992900000000006
2022-10,"ROBERSON OIL COMPANY, INC.",1,0.012474
2022-10,ROCKCLIFF ENERGY OPERATING,6,248.5497
2022-10,ROSE CITY RESOURCES,5,1.983114
2022-10,"RP OPERATING, LLC",3,105.42124799999999
2022-10,SABINAL ENERGY,1,0.08631
2022-10,SABINE OIL & GAS CORPORATION,2,50.61462
2022-10,SADDLEBACK EXPLORATION,1,6.85587
2022-10,SAGE NATURAL RESOURCES,7,39.501504
2022-10,SANDRIDGE ENERGY,2,18.545076
2022-10,SCOUT ENERGY PARTNERS,15,0.801496
2022-10,SEAGROVE RESOURCES LLC,1,0.059106
2022-10,SENECA RESOURCES CORPORATION,2,46.589047
2022-10,"SHERIDAN PRODUCTION CO III, LLC",1,0.01389
2022-10,"SILVER CREEK PERMIAN OP CO, LLC",2,18.69315
2022-10,"SILVER HILL OPERATING, LLC",6,208.086233
2022-10,SILVERBOW RESOURCES,4,46.950195
2022-10,SIMCOE LLC,11,1.5501530000000001
2022-10,SLANT OPERATING,6,18.801494
2022-10,"SLAWSON EXPLORATION COMPANY, INC.",5,45.4664164383
2022-10,SM ENERGY,9,285.184116
2022-10,"SN EF MAVERICK, LLC",7,147.596547
2022-10,SOUTHWESTERN ENERGY,8,254.109114
2022-10,SPONTE OPERATING,2,73.725288
2022-10,STEPHENS & JOHNSON OPERATING CO.,1,0.243426
2022-10,"STEWARD ENERGY II, LLC",4,19.279575
2022-10,STRATA PRODUCTION COMPANY,1,3.586716
2022-10,SUMMIT PETROLEUM LLC,2,54.650384
2022-10,"SURGE OPERATING, LLC",7,123.196182
2022-10,"SWORDFISH ENERGY OPERATING, LLC",1,38.05221
2022-10,TALL CITY OPERATIONS III LLC,6,81.92083199999999
2022-10,"TANOS EXPLORATION II, LLC",2,69.429953
2022-10,TAP ROCK RESOURCES,10,251.913365
2022-10,TELLURIAN OPERATING LLC,5,82.97415
2022-10,TEP ROCKY MOUNTAIN LLC,5,32.029068120000005
2022-10,TERRITORY RESOURCES,2,0.144131
2022-10,"TEXAKOMA E&P, LLC",3,1.89198
2022-10,"TEXLAND PETROLEUM, LP",1,0.17976
2022-10,TG NATURAL RESOURCES LLC,1,0.02465
2022-10,"TIDAL PETROLEUM, INC.",1,8.148571
2022-10,"TRINITY OPERATING (USG), LLC",11,317.537285
2022-10,TRP OPERATING LLC,4,96.802524
2022-10,UNIT PETROLEUM,1,0.045341
2022-10,UPCURVE ENERGY LLC,5,0.223565
2022-10,UPLAND EXPLORATION LLC,2,48.549358
2022-10,UPLAND OPERATING LLC,1,35.872284
2022-10,UTAH GAS CORPORATION,6,0.6729590000000001
2022-10,"VAQUERO UINTA, LLC",3,1.59110054
2022-10,VERDAD OIL AND GAS CORPORATION,6,139.422337
2022-10,VERDUN OIL COMPANY,11,173.780072
2022-10,W.T. WAGGONER ESTATE,2,0.023902
2022-10,"WAPITI OPERATING, LLC",3,0.23907699999999998
2022-10,"WAVE PETROLEUM OPERATING, LLC",1,7.700866
2022-10,WEXPRO COMPANY,9,3.811878
2022-10,"WHITE ROCK OIL & GAS, LLC",5,10.843549
2022-10,WHITING PETROLEUM,7,71.90230740153672
2022-10,WPX ENERGY,9,107.262498
2022-10,XCL RESOURCES,7,131.50208800000001
2022-10,XTO ENERGY/EXXONMOBIL,49,735.43345
2022-10,"ZAVANNA, LLC",1,9.192751
2022-11,1859 OPERATING LLC,8,0.07203000000000001
2022-11,AETHON ENERGY OPERATING LLC,6,138.62084099999998
2022-11,AMEREDEV OPERATIONS LLC,2,46.410235
2022-11,ANSCHUTZ EXPLORATION CORPORATION,7,137.6702154
2022-11,ANTERO RESOURCES CORPORATION,7,148.0324205
2022-11,APACHE CORPORATION,2,65.284506
2022-11,APEX ENERGY LLC,2,19.354523999999998
2022-11,"ASCENT RESOURCES - UTICA, LLC",7,104.012615
2022-11,"AVANT OPERATING, LLC",4,83.774696
2022-11,"BAYSWATER EXPLORATION & PRODUCTION, LLC",12,305.787988
2022-11,"BIRCH OPERATIONS, INC.",9,155.40520800000002
2022-11,"BISON OIL & GAS II, LLC",6,125.71328700000001
2022-11,BKV CORPORATION,6,18.244707
2022-11,BLACK SWAN OIL & GAS,5,106.540066
2022-11,BLACKBEARD OPERATING,25,16.923052
2022-11,"BLACKBRUSH O & G, LLC",2,48.425874
2022-11,BLUE CEDAR ENERGY,1,0.012958
2022-11,BNK PETROLEUM (US) INC,2,22.5057
2022-11,"BONANZA CREEK ENERGY, INC.",9,197.57447200000001
2022-11,"BOYD & MCWILLIAMS OPERATING, LLC",1,12.226284
2022-11,BPX OPERATING COMPANY,11,238.09117
2022-11,BREITBURN OPERATING LP,2,20.892539999999997
2022-11,BRIDWELL OIL COMPANY,2,0.021873999999999998
2022-11,"BROWNING OIL COMPANY, INC.",2,16.464882
2022-11,BRYAN HENDERSON CO,1,0.032649
2022-11,BTA OIL PRODUCERS LLC,4,42.955794
2022-11,"C. E. HARMON OIL, INC.",1,0.075954
2022-11,CALLON PETROLEUM OPERATING COMPANY,4,65.113392
2022-11,"CALYX ENERGY III, LLC",4,56.184862
2022-11,"CAMINO NATURAL RESOURCES, LLC",3,61.5678
2022-11,"CANYON CREEK ENERGY OPERATING, LLC",3,44.761416
2022-11,"CAZA OPERATING, LLC",4,59.265223
2022-11,CGS OPERATING,1,1.1102048999999998
2022-11,"CHESAPEAKE OPERATING, INC.",14,192.48125399999998
2022-11,CHEVRON USA INC.,7,187.26308999999998
2022-11,CIMAREX ENERGY CO.,8,222.890737
2022-11,"CIRCLE-S ENERGY, LLC",6,89.445216
2022-11,CITATION OIL AND GAS CORP.,2,9.242196
2022-11,CITIZEN ENERGY II,4,85.995278
2022-11,CNX GAS COMPANY LLC,3,96.037206
2022-11,COG OPERATING LLC,20,370.905928
2022-11,"COMANCHE EXPLORATION CO., LLC",1,13.057296
2022-11,COMSTOCK OIL & GAS,7,241.932637
2022-11,CONOCOPHILLIPS COMPANY/BURLINGTON RESOURCES,22,282.430776
2022-11,"CONTINENTAL RESOURCES, INC",16,198.852545241
2022-11,COTERRA ENERGY INC.,7,99.055185
2022-11,"CPX ENERGY OPERATING, LLC",2,33.171822
2022-11,"CRESCENT PASS ENERGY, LLC",4,0.44507
2022-11,"CRIMSON ENERGY PARTNERS IV, LLC",4,73.828076
2022-11,"CROCKETT OPERATING, LLC",1,6.941575
2022-11,"CROSS TIMBERS ENERGY, LLC",1,0.620082
2022-11,"CROWNQUEST OPERATING, LLC",11,221.488076
2022-11,"CUSTER & WRIGHT OPERATING, INC",1,2.868474
2022-11,CUTBOW OPERATING LLC,3,64.47985800000001
2022-11,D90 ENERGY LLC,3,52.786995000000005
2022-11,DELTA OIL & GAS LTD.,2,0.029441000000000002
2022-11,"DENBURY ONSHORE, LLC",1,0.400233
2022-11,DEVON ENERGY PRODUCTION COMPANY L. P.,32,426.806385
2022-11,DIAMONDBACK E&P LLC,32,535.326732
2022-11,DISCOVERY NATURAL RESOURCES LLC,3,69.153017
2022-11,"DISCOVERY OPERATING, INC.",5,133.975674
2022-11,"DRY FORK PRODUCTION CO., LLC",1,0.010723
2022-11,EAP OHIO LLC,13,415.57613872
2022-11,"EARTHSTONE OPERATING, LLC",12,207.572904
2022-11,ENDEAVOR ENERGY RESOURCES,22,607.654812
2022-11,ENERQUEST OPERATING L.L.C.,1,0.109421
2022-11,"ENERVEST, LTD.",6,0.226674
2022-11,ENSIGN OPERATING LLC,3,42.515423999999996
2022-11,"EOG RESOURCES, INC.",54,776.012034
2022-11,"EPIC PERMIAN OPERATING, LLC",2,0.09954
2022-11,EQT PRODUCTION,5,190.334490024
2022-11,"ERGON ENERGY PARTNERS, L.P.",1,11.014332
2022-11,ESCONDIDO RESOURCES OPER CO,2,21.897456
2022-11,EVERGREEN NATURAL RESOURCES LLC,4,0.317394
2022-11,"EXCO RESOURCES, INC.",6,103.986812
2022-11,"EXTECH OPERATING, LLC",1,0.12418
2022-11,"FASKEN OIL AND RANCH, LTD.",4,89.036178
2022-11,FIVESTONES ENERGY LLC,2,1.778466
2022-11,"FORGE ENERGY, LLC",3,63.257398
2022-11,FORMENTERA OPERATIONS LLC,1,1.683864
2022-11,"FOUNDERS OIL & GAS OPERATING, LLC",5,6.358017
2022-11,FRANKLIN MOUNTAIN ENERGY,11,242.904153
2022-11,"GEOSOUTHERN OPERATING II, LLC",6,133.566336
2022-11,"GEP HAYNESVILLE II, LLC",2,63.788886
2022-11,"GRAYSON MILL OPERATING, LLC",12,124.35810000000001
2022-11,"GRIT OIL AND GAS MANAGEMENT, LLC",5,54.816006
2022-11,"GULF EXPLORATION, L.L.C.",1,0.035757
2022-11,"HADAWAY CONSULTING AND ENGINEERING, LLC",2,18.387012
2022-11,"HALCON OPERATING CO., INC.",1,22.318415
2022-11,HB2 ENEREGY,3,45.393558
2022-11,"HEADINGTON ENERGY PARTNERS, LLC",1,0.076094
2022-11,HESS CORPORATION,2,27.6368568005907
2022-11,"HIBERNIA RESOURCES, LLC",3,117.239768
2022-11,"HIGHPEAK ENERGY HOLDINGS, LLC.",9,199.378963
2022-11,"HINKLE OIL & GAS, INC.",4,9.843708
2022-11,HOG OPERATING LLC,6,50.636956999999995
2022-11,HUNT OIL COMPANY,3,29.839427
2022-11,"HW OPERATING, LLC",1,0.009534
2022-11,"ICA ENERGY OPERATING, LLC",1,2.960496
2022-11,"INR OPERATING, LLC",2,44.71551
2022-11,JAVELIN ENERGY PARTNERS MANAGEMENT LLC,5,123.626508
2022-11,"JAY-BEE OIL & GAS, INC.",4,51.34907332
2022-11,"JETTA OPERATING COMPANY, INC",2,0.192001
2022-11,JKLM ENERGY,1,9.358734
2022-11,KAISER-FRANCIS OIL COMPANY,6,99.024201
2022-11,"KIMMERIDGE TEXAS GAS, LLC",1,19.760832
2022-11,"KINDER MORGAN TEJAS PIPELINE, LLC",1,0.02772
2022-11,KING OPERATING CORPORATION,1,0.204158
2022-11,KRAKEN OPERATING LLC,11,127.1768395290179
2022-11,LANCE RUFFEL OIL AND GAS,1,0.107648
2022-11,LAREDO ENERGY,1,19.264812
2022-11,"LAREDO PETROLEUM, INC.",6,141.962852
2022-11,LEWIS ENERGY GROUP,8,121.750784
2022-11,"LIME ROCK RESOURCES, LP",7,84.853818
2022-11,"LOGOS OPERATING, LLC",2,53.877911999999995
2022-11,"LONGFELLOW ENERGY, LP",1,0.171192
2022-11,LPR ENERGY LLC,1,0.021588
2022-11,MACH RESOURCES,4,21.295050000000003
2022-11,MACK ENERGY CORPORATION,1,5.481602
2022-11,MAGNOLIA OIL & GAS LLC,7,162.876958
2022-11,MARATHON OIL,13,147.098983
2022-11,MATADOR PRODUCTION COMPANY,5,87.212281
2022-11,MEWBOURNE OIL COMPANY,32,490.555128
2022-11,"MID-CON ENERGY OPERATING, LLC",1,0.029358
2022-11,"MIDDLE FORK ENERGY PARTERNS, LLC",11,92.49984366
2022-11,MITO RESOURCES LLC.,1,0.16164
2022-11,"MORIAH OPERATING, LLC",1,15.271872
2022-11,"MUIRFIELD EXPLORATION, LTD.",1,0.003012
2022-11,"MURCHISON OIL AND GAS, LLC",4,109.068674
2022-11,"NEW CENTURY EXPLORATION, INC.",1,8.850156
2022-11,"NOBLE ENERGY, INC.",8,197.086912
2022-11,"NOVO OIL & GAS TEXAS, LLC",3,72.167928
2022-11,"OAKRIDGE OIL AND GAS, LP",4,0.101682
2022-11,OCCIDENTAL OIL AND GAS,35,661.977852
2022-11,"OVERTON PARK OIL & GAS, LP",2,0.11026
2022-11,OVINTIV MID-CONTINENT INC.,3,63.103278
2022-11,OVINTIV USA INC.,17,189.49991699999998
2022-11,PALADIN PETROLEUM III LLC,1,23.493117
2022-11,"PALOMA NATURAL GAS, LLC",3,118.507964
2022-11,"PALOMA OPERATING CO, INC",2,41.60856
2022-11,PANTERA ENERGY COMPANY,3,0.683007
2022-11,PDC ENERGY,16,135.567016
2022-11,PENN VIRGINIA CORPORATION,7,126.26794
2022-11,PENNSYLVANIA GENERAL ENERGY,4,55.694478
2022-11,"PERMIAN RESOURCES OPERATING, LLC",6,141.887298
2022-11,"PETRO HUNT, L.L.C.",6,181.8737046009152
2022-11,"PETROLEGACY ENERGY II, LLC",1,27.574218
2022-11,"PIEDRA OPERATING, LLC",6,100.47089299999999
2022-11,PIONEER NATURAL RESOURCES,26,623.003654
2022-11,"PRI OPERATING, LLC",7,194.667325
2022-11,"PURSUIT OIL & GAS STX, LLC",2,39.817302000851
2022-11,RANGE RESOURCES CORPORATION,4,67.33484
2022-11,REDWOOD OPERATING LLC,2,0.0
2022-11,"REPSOL O&G, LLC.",5,85.770972
2022-11,"RILEY PERMIAN OPERATING COMPANY, LLC",1,3.368736
2022-11,"RING ENERGY, INC.",4,9.068391
2022-11,RKR EXPLORATION INC,1,0.019866
2022-11,ROCKCLIFF ENERGY OPERATING,5,170.218482
2022-11,ROCKIES RESOURCES HOLDINGS LLC,2,15.243825000000001
2022-11,ROSE CITY RESOURCES,2,0.724626
2022-11,ROSEWOOD RESOURCES,6,99.0087
2022-11,SABINAL ENERGY,2,0.172746
2022-11,SABINE OIL & GAS CORPORATION,3,103.91404800000001
2022-11,SADDLEBACK EXPLORATION,2,7.488869
2022-11,"SAGUARO PETROLEUM, LLC",1,0.085691
2022-11,SANGUINE GAS EXPLORATION,1,1.205232
2022-11,SCOUT ENERGY PARTNERS,8,0.412014
2022-11,SEABOARD OPERATING CO.,1,0.187926
2022-11,SENECA RESOURCES CORPORATION,5,132.7240679
2022-11,"SHERIDAN PRODUCTION CO III, LLC",1,0.009447
2022-11,"SILVER CREEK OIL & GAS, LLC",2,19.952965
2022-11,"SILVER HILL OPERATING, LLC",3,14.997578
2022-11,SILVERBOW RESOURCES,4,43.368116
2022-11,SINCLAIR OIL & GAS COMPANY,3,41.657025000000004
2022-11,SLANT OPERATING,3,1.126964
2022-11,"SLAWSON EXPLORATION COMPANY, INC.",3,29.969285357700002
2022-11,SM ENERGY,6,94.067988
2022-11,"SOGC, INC.",2,45.062668
2022-11,SOUTHWESTERN ENERGY,9,306.534717
2022-11,SPONTE OPERATING,2,73.78009800000001
2022-11,"STEWARD ENERGY II, LLC",2,11.505728999999999
2022-11,STRATA PRODUCTION COMPANY,1,6.723444
2022-11,SUMMIT PETROLEUM LLC,6,94.876585
2022-11,"SURGE OPERATING, LLC",2,48.628280000000004
2022-11,"TACOR RESOURCES, INC.",2,0.18564
2022-11,TALL CITY OPERATIONS III LLC,7,119.195206
2022-11,TAP ROCK RESOURCES,12,276.901034
2022-11,TASCOSA ENERGY PARTNERS LLC.,2,24.377052
2022-11,TEXAS AMERICAN RESOURCES COMPANY,2,29.671644
2022-11,TG NATURAL RESOURCES LLC,2,0.72358
2022-11,"TRINITY OPERATING (USG), LLC",5,161.452943
2022-11,TRP OPERATING LLC,6,171.630732
2022-11,"TUG HILL OPERATING, LLC",4,104.25009
2022-11,"UINTA WAX OPERATING, LLC",4,67.6213834
2022-11,ULTRA RESOURCES,2,23.118479999999998
2022-11,URBAN OIL AND GAS GROUP,1,0.042846
2022-11,VERDAD OIL AND GAS CORPORATION,3,83.807509
2022-11,VERDUN OIL COMPANY,5,115.82130000000001
2022-11,WARWICK INVESTMENT GROUP,5,72.425383
2022-11,WEXPRO COMPANY,3,0.98112
2022-11,"WHITE ROCK OIL & GAS, LLC",5,7.215173
2022-11,WHITING PETROLEUM,3,26.67881439739217
2022-11,WILDFIRE ENERGY OPERATING LLC,4,85.520188
2022-11,"WILLOWBEND INVESTMENTS, INC.",1,0.018827
2022-11,WPX ENERGY,15,182.280146
2022-11,XTO ENERGY/EXXONMOBIL,38,604.144625
2022-11,"ZAVANNA, LLC",5,43.273639
2022-12,1859 OPERATING LLC,6,0.21167999999999998
2022-12,"ACOMA OPERATING, LLC",1,0.536069
2022-12,AETHON ENERGY OPERATING LLC,11,423.506916
2022-12,AEXCO PETROLEUM INC.,1,1.543962
2022-12,"AGERON IRONROC ENERGY, LLC",2,1.286405
2022-12,AMEREDEV OPERATIONS LLC,1,15.749001
2022-12,ANSCHUTZ EXPLORATION CORPORATION,6,78.06113
2022-12,ANTERO RESOURCES CORPORATION,9,126.4352295
2022-12,APACHE CORPORATION,4,180.144738
2022-12,APEX ENERGY LLC,4,82.290096
2022-12,"ASCENT RESOURCES - UTICA, LLC",3,66.10361355
2022-12,ATLAS OPERATING-LLC,4,1.548651
2022-12,"AVANT OPERATING, LLC",2,40.583174
2022-12,"BAYSWATER EXPLORATION & PRODUCTION, LLC",8,143.234401
2022-12,"BERRY PETROLEUM COMPANY, LLC",7,0.9817516799999999
2022-12,"BERYL OIL AND GAS, LP",1,17.113992
2022-12,"BEST PETROLEUM EXPLORATIONS, INC.",1,0.010614
2022-12,"BIRCH OPERATIONS, INC.",9,167.081334
2022-12,"BISON OIL & GAS II, LLC",3,65.169044
2022-12,BKV CORPORATION,18,62.35781
2022-12,BLACK SWAN OIL & GAS,2,42.369866
2022-12,BLACKBEARD OPERATING,25,16.956661
2022-12,"BLUE DOME OPERATING, LLC",4,109.427514
2022-12,"BLUE OX RESOURCES OPERATING, LLC",6,109.13028
2022-12,"BOYD & MCWILLIAMS OPERATING, LLC",1,4.311
2022-12,BPX OPERATING COMPANY,3,79.642735
2022-12,"BRIGHAM OPERATING, LLC",3,42.676906
2022-12,BTA OIL PRODUCERS LLC,4,55.357848000000004
2022-12,"BUFFCO PRODUCTION,INC",2,81.37865400000001
2022-12,"BURK ROYALTY CO., LTD.",2,0.357271
2022-12,"BURLESON PETROLEUM, INC.",1,0.202153
2022-12,CAERUS OIL AND GAS LLC,8,90.551786057
2022-12,CALLON PETROLEUM OPERATING COMPANY,4,84.46104700000001
2022-12,"CALYX ENERGY III, LLC",4,78.026635
2022-12,"CAMINO NATURAL RESOURCES, LLC",2,39.931878
2022-12,"CHAPARRAL ENERGY, LLC",5,40.939097000000004
2022-12,"CHESAPEAKE OPERATING, INC.",13,214.076948
2022-12,CHEVRON USA INC.,21,534.4668
2022-12,CHEYENNE PETROLEUM COMPANY,1,16.49361
2022-12,CIMAREX ENERGY CO.,6,174.344765
2022-12,"CIRCLE-S ENERGY, LLC",2,29.44071
2022-12,CITATION OIL AND GAS CORP.,4,0.35627299999999995
2022-12,CITIZEN ENERGY II,6,75.444553
2022-12,CNX GAS COMPANY LLC,5,49.612164
2022-12,COG OPERATING LLC,21,292.6501904
2022-12,COMMAND,1,0.183953
2022-12,COMSTOCK OIL & GAS,8,229.568287
2022-12,CONOCOPHILLIPS COMPANY/BURLINGTON RESOURCES,20,194.485612
2022-12,"CONTINENTAL RESOURCES, INC",12,212.46497038
2022-12,COTERRA ENERGY INC.,2,41.63208
2022-12,"COURSON OIL & GAS, INC.",1,2.746149
